user_id,persona,date,description,amount,category,subcategory,merchant_key,is_anomaly,anomaly_type
5,big_spender,2025-05-19,EATSURE *51553,-1642.19,Food & Dining,Delivery,EATSURE,0,
5,big_spender,2025-05-20,BOX8 *72392,-833.71,Food & Dining,Delivery,BOX8,0,
5,big_spender,2025-05-20,ICLOUD *84413,-826.94,Subscriptions,Software,ICLOUD,0,
5,big_spender,2025-05-20,UPI-HP PETROL PUMP-016152498@icici,-421.5,Transport,Fuel,HP PETROL PUMP,0,
5,big_spender,2025-05-21,AJIO 377634,-3815.44,Shopping,Online,AJIO,0,
5,big_spender,2025-05-21,NAMMA METRO *41318,-668.79,Transport,Public,NAMMA METRO,0,
5,big_spender,2025-05-21,UPI/566966453/GUPTA PROVISION STORE/ybl,-1231.64,Groceries,Local,GUPTA PROVISION STORE,0,
5,big_spender,2025-05-21,UPI/672331452422/UBER/ybl,-469.24,Transport,Rideshare,UBER,0,
5,big_spender,2025-05-22,BOOKING.COM HYDERABAD,-19122.93,Travel,Stay,BOOKING.COM,0,
5,big_spender,2025-05-22,UPI-PIZZA HUT-125255129@ybl,-799.94,Food & Dining,Delivery,PIZZA HUT,0,
5,big_spender,2025-05-23,ACT FIBERNET *13697,-2622.1,Utilities,Telecom,ACT FIBERNET,0,
5,big_spender,2025-05-23,AMAZON PRIME NOIDA,-572.11,Subscriptions,Streaming,AMAZON PRIME,0,
5,big_spender,2025-05-23,BHARAT PE 386335,-540.64,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-05-23,PAYTM INSIDER *65050,-61259.99,Entertainment,Events,PAYTM INSIDER,1,unusual_high_value
5,big_spender,2025-05-24,ACH D- INOX-104886,-2145.49,Entertainment,Movies,INOX,0,
5,big_spender,2025-05-25,BESCOM *30815,-1811.12,Utilities,Electricity,BESCOM,0,
5,big_spender,2025-05-25,BMTC BUS PASS BANGALORE,-1280.57,Transport,Public,BMTC BUS PASS,0,
5,big_spender,2025-05-26,UPI-CHATGPT PLUS-750442799@icici,-722.94,Subscriptions,Software,CHATGPT PLUS,0,
5,big_spender,2025-05-26,UPI-PAYTM INSIDER-578960186643@axl,-2934.38,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-05-26,UPI/934934452982/ZEPTO/okhdfc,-2653.95,Groceries,Online,ZEPTO,0,
5,big_spender,2025-05-27,BURGER KING *61882,-1393.84,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-05-27,STARBUCK 061498,-2676.98,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-05-28,ACH D- MUMBAI LOCAL PASS-878046,-290.0,Transport,Public,MUMBAI LOCAL PASS,0,
5,big_spender,2025-05-28,ICLOUD *69161,-682.51,Subscriptions,Software,ICLOUD,0,
5,big_spender,2025-05-29,NOBROKER RE 356221,-31718.6,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-29,NOBROKER RENT *83471,-47856.58,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-29,NOBROKER RENT *93417,-48236.48,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-29,NOBROKER RENT CHENNAI,-35292.1,Housing,Rent,NOBROKER RENT,0,
5,big_spender,2025-05-29,UPI-NOBROKER RENT-834002965@icici,-31382.22,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-29,UPI/254006490021/NOBROKER RENT/okhdfc,-43938.66,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-29,UPI/658366639/NOBROKER RENT/paytm,-27540.89,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-29,UPI/739325538129/NOBROKER RENT/paytm,-47660.87,Housing,Rent,NOBROKER RENT,1,burst
5,big_spender,2025-05-30,UPI-MEESHO-423569429145@icici,-4933.47,Shopping,Online,MEESHO,0,
5,big_spender,2025-05-31,ACH D- BLUE TOKAI-750278,-2660.03,Food & Dining,Cafe,BLUE TOKAI,0,
5,big_spender,2025-05-31,BHARAT PETROLEUM *47469,-183.57,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-05-31,HP PETROL PUMP 729923,-1034.67,Transport,Fuel,HP PETROL PUMP,0,
5,big_spender,2025-05-31,POS 2268XXXXXX2307 EATSURE BANGALORE,-1230.09,Food & Dining,Delivery,EATSURE,0,
5,big_spender,2025-06-02,SALARY CREDIT NOIDA,190665.57,Income,Salary,SALARY CREDIT,0,
5,big_spender,2025-06-03,ACH D- BHARAT PETROLEUM-529696,-516.55,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-06-04,ACH D- SONYLIV-264805,-349.6,Subscriptions,Streaming,SONYLIV,0,
5,big_spender,2025-06-04,THIRD WAVE COFFEE *81250,-874.92,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
5,big_spender,2025-06-05,POS 3350XXXXXX7013 APOLLO PHARMACY HYDERABAD,-2727.15,Health,Pharmacy,APOLLO PHARMACY,0,
5,big_spender,2025-06-06,ADANI ELE 629806,-4356.91,Utilities,Electricity,ADANI ELECTRICITY,0,
5,big_spender,2025-06-06,COMEDY CLUB TICKETS *29086,-3021.72,Entertainment,Events,COMEDY CLUB TICKETS,0,
5,big_spender,2025-06-06,INDIAN OIL PETROL *62717,-555.78,Transport,Fuel,INDIAN OIL PETROL,0,
5,big_spender,2025-06-06,UPI-INOX-913910190@icici,-5136.53,Entertainment,Movies,INOX,0,
5,big_spender,2025-06-07,UPI-MEESHO-600503716@ybl,-2469.98,Shopping,Online,MEESHO,0,
5,big_spender,2025-06-08,POS 2699XXXXXX3430 NYKAA CHENNAI,-4798.9,Shopping,Online,NYKAA,0,
5,big_spender,2025-06-08,UPI-BWSSB WATER-962499002@icici,-1360.21,Utilities,Gas & Water,BWSSB WATER,0,
5,big_spender,2025-06-08,UPI-SPOTIFY-922808825@axl,-777.28,Subscriptions,Streaming,SPOTIFY,0,
5,big_spender,2025-06-08,UPI/060687511608/PLAYSTATION STORE/oksbi,-4652.31,Entertainment,Gaming,PLAYSTATION STORE,0,
5,big_spender,2025-06-09,ACH D- BHARAT PETROLEUM-372136,-1291.83,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,BHARAT PETROLEUM *68586,-600.7,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,BHARAT PETROLEUM NOIDA,-1238.2,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,POS 8136XXXXXX5581 BHARAT PETROLEUM HYDERABAD,-1005.46,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,POS 8850XXXXXX6895 BHARAT PETROLEUM MUMBAI,-575.72,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,SHELL FUEL *26767,-296.42,Transport,Fuel,SHELL FUEL,0,
5,big_spender,2025-06-09,UPI-BHARAT PETROLEUM-784301125547@ybl,-1010.8,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,UPI/200736593/BHARAT PETROLEUM/okhdfc,-1095.04,Transport,Fuel,BHARAT PETROLEUM,1,burst
5,big_spender,2025-06-09,UPI/501851155740/BHARAT PETROLEUM/paytm,-927.99,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-06-09,ZOMATO MUMBAI,-561.08,Food & Dining,Delivery,ZOMATO,0,
5,big_spender,2025-06-10,BOOKMYSHOW PUNE,-1763.71,Entertainment,Movies,BOOKMYSHOW,0,
5,big_spender,2025-06-10,EATSURE *24147,-1029.92,Food & Dining,Delivery,EATSURE,0,
5,big_spender,2025-06-10,POS 2471XXXXXX2077 STARBUCKS DELHI,-1215.72,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-06-11,HALDIRAMS *25653,-1012.61,Food & Dining,Restaurant,HALDIRAMS,0,
5,big_spender,2025-06-12,UPI-IRCTC-069913499060@axl,-349.23,Transport,Public,IRCTC,0,
5,big_spender,2025-06-12,UPI/259500368/OLA CABS/oksbi,-462.32,Transport,Rideshare,OLA CABS,0,
5,big_spender,2025-06-13,PIZZA HUT NOIDA,-1816.36,Food & Dining,Delivery,PIZZA HUT,0,
5,big_spender,2025-06-14,IRCTC MUMBAI,-267.06,Transport,Public,IRCTC,0,
5,big_spender,2025-06-14,UPI/868323375845/SPOTIFY/okhdfc,-352.37,Subscriptions,Streaming,SPOTIFY,0,
5,big_spender,2025-06-15,ACH D- GOOGLE ONE-503006,-409.58,Subscriptions,Software,GOOGLE ONE,0,
5,big_spender,2025-06-15,ACH D- VIJAY SALES-740695,-4200.2,Shopping,Electronics,VIJAY SALES,0,
5,big_spender,2025-06-16,MILK DAIRY BOOTH *16955,-1521.15,Groceries,Local,MILK DAIRY BOOTH,0,
5,big_spender,2025-06-16,PAYTM INSIDER PUNE,-4633.6,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-06-16,POS 9185XXXXXX9531 BHARAT PETROLEUM NOIDA,-1014.31,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-06-16,TATA PO 581180,-3021.72,Utilities,Electricity,TATA POWER,0,
5,big_spender,2025-06-17,FRESH VEGETABLES MART *08166,-1350.03,Groceries,Local,FRESH VEGETABLES MART,0,
5,big_spender,2025-06-17,POS 7539XXXXXX8375 HOTSTAR PUNE,-333.79,Subscriptions,Streaming,HOTSTAR,0,
5,big_spender,2025-06-17,UPI-MILK DAIRY BOOTH-159680637681@icici,-3823.61,Groceries,Local,MILK DAIRY BOOTH,0,
5,big_spender,2025-06-17,UPI/315296945/MORE SUPERMARKET/oksbi,-1347.9,Groceries,Supermarket,MORE SUPERMARKET,0,
5,big_spender,2025-06-18,ACH D- NAMMA METRO-420353,-401.84,Transport,Public,NAMMA METRO,0,
5,big_spender,2025-06-18,PUNJAB 116097,-1871.08,Food & Dining,Restaurant,PUNJABI DHABA,0,
5,big_spender,2025-06-18,UPI-CHAAYOS-329650551628@axl,-1673.07,Food & Dining,Cafe,CHAAYOS,0,
5,big_spender,2025-06-18,UPI/329468388918/HALDIRAMS/ybl,-2071.05,Food & Dining,Restaurant,HALDIRAMS,0,
5,big_spender,2025-06-19,ACH D- THIRD WAVE COFFEE-866103,-2508.7,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
5,big_spender,2025-06-19,MAKEMYTRIP *12426,-35104.16,Travel,Flights,MAKEMYTRIP,0,
5,big_spender,2025-06-19,UPI-AMAZON PRIME-526392793183@icici,-459.95,Subscriptions,Streaming,AMAZON PRIME,0,
5,big_spender,2025-06-20,GOLDS GYM DELHI,-3565.37,Health,Fitness,GOLDS GYM,0,
5,big_spender,2025-06-20,PIZZA HUT NOIDA,-693.31,Food & Dining,Delivery,PIZZA HUT,0,
5,big_spender,2025-06-20,UPI-SHELL FUEL-864751609@axl,-1596.08,Transport,Fuel,SHELL FUEL,0,
5,big_spender,2025-06-20,UPI/552754207/BURGER KING/oksbi,-718.02,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-06-21,POS 1186XXXXXX4843 RAPIDO HYDERABAD,-532.28,Transport,Rideshare,RAPIDO,0,
5,big_spender,2025-06-22,UPI/376700621/UBER/oksbi,-753.7,Transport,Rideshare,UBER,0,
5,big_spender,2025-06-23,MUMBAI LOCAL PASS GURGAON,-256.37,Transport,Public,MUMBAI LOCAL PASS,0,
5,big_spender,2025-06-23,RENT TRANSFER LAN 809842,-32233.02,Housing,Rent,RENT TRANSFER LANDLORD,0,
5,big_spender,2025-06-25,POS 3465XXXXXX5640 THIRD WAVE COFFEE NOIDA,-2065.72,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
5,big_spender,2025-06-26,BURGER KING *66007,-857.04,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-06-27,ACH D- BLUE TOKAI-585715,-1089.5,Food & Dining,Cafe,BLUE TOKAI,0,
5,big_spender,2025-06-27,ACH D- ZOMATO-245532,-1131.12,Food & Dining,Delivery,ZOMATO,0,
5,big_spender,2025-06-27,BURGER KING DELHI,-1261.38,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-06-27,COMEDY CLUB TICKETS *10414,-2412.44,Entertainment,Events,COMEDY CLUB TICKETS,0,
5,big_spender,2025-06-27,POS 5997XXXXXX3975 THIRD WAVE COFFEE PUNE,-648.88,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
5,big_spender,2025-06-27,UPI/636617369996/OLA CABS/oksbi,-524.01,Transport,Rideshare,OLA CABS,0,
5,big_spender,2025-06-28,ACH D- EATSURE-881138,-2008.2,Food & Dining,Delivery,EATSURE,0,
5,big_spender,2025-06-29,ACH D- INDIAN OIL PETROL-797011,-1743.75,Transport,Fuel,INDIAN OIL PETROL,0,
5,big_spender,2025-06-29,CROMA MUMBAI,-6146.06,Shopping,Electronics,CROMA,0,
5,big_spender,2025-06-30,ACH D- BLUE TOKAI-957225,-2105.27,Food & Dining,Cafe,BLUE TOKAI,0,
5,big_spender,2025-06-30,PAYTM IN 925158,-3745.29,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-06-30,POS 1145XXXXXX1392 COMEDY CLUB TICKETS DELHI,-895.82,Entertainment,Events,COMEDY CLUB TICKETS,0,
5,big_spender,2025-07-01,POS 4415XXXXXX1219 BLINKIT GURGAON,-3200.53,Groceries,Online,BLINKIT,0,
5,big_spender,2025-07-02,ACH D- UBER-434989,-775.12,Transport,Rideshare,UBER,0,
5,big_spender,2025-07-02,UPI/121900206621/IRCTC/ybl,-793.41,Transport,Public,IRCTC,0,
5,big_spender,2025-07-02,UPI/742806538441/SPOTIFY/oksbi,-886.42,Subscriptions,Streaming,SPOTIFY,0,
5,big_spender,2025-07-03,SALARY CREDIT BANGALORE,184091.18,Income,Salary,SALARY CREDIT,0,
5,big_spender,2025-07-04,MICROSOFT 36 737241,-581.73,Subscriptions,Software,MICROSOFT 365,0,
5,big_spender,2025-07-04,PUNJABI DHABA *43059,-798.71,Food & Dining,Restaurant,PUNJABI DHABA,0,
5,big_spender,2025-07-04,RAPIDO DELHI,-1312.29,Transport,Rideshare,RAPIDO,0,
5,big_spender,2025-07-05,JIOMART *08474,-1391.99,Groceries,Online,JIOMART,0,
5,big_spender,2025-07-05,POS 2174XXXXXX6578 BURGER KING PUNE,-1421.99,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-07-06,BMTC B 620183,-559.88,Transport,Public,BMTC BUS PASS,0,
5,big_spender,2025-07-06,BURGER KING NOIDA,-1852.84,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-07-06,STARBUCKS GURGAON,-1745.58,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-07-07,ACH D- PLAYSTATION STORE-979652,-1723.81,Entertainment,Gaming,PLAYSTATION STORE,0,
5,big_spender,2025-07-07,MUMBAI LOCAL PASS *52176,-248.29,Transport,Public,MUMBAI LOCAL PASS,0,
5,big_spender,2025-07-07,PLAYSTATION STORE *28410,-1545.67,Entertainment,Gaming,PLAYSTATION STORE,1,burst
5,big_spender,2025-07-07,PLAYSTATION STORE *31419,-1176.06,Entertainment,Gaming,PLAYSTATION STORE,1,burst
5,big_spender,2025-07-07,PLAYSTATION STORE *44555,-1098.19,Entertainment,Gaming,PLAYSTATION STORE,1,burst
5,big_spender,2025-07-07,POS 5892XXXXXX5152 BSES RAJDHANI BANGALORE,-31261.93,Utilities,Electricity,BSES RAJDHANI,1,amount_spike
5,big_spender,2025-07-07,UPI/109031094641/PLAYSTATION STORE/ybl,-1243.94,Entertainment,Gaming,PLAYSTATION STORE,1,burst
5,big_spender,2025-07-08,POS 4105XXXXXX5918 ZOMATO HYDERABAD,-1293.66,Food & Dining,Delivery,ZOMATO,0,
5,big_spender,2025-07-09,ADANI ELECTRICITY DELHI,-1514.64,Utilities,Electricity,ADANI ELECTRICITY,0,
5,big_spender,2025-07-09,UPI-PAYTM INSIDER-464117051@ybl,-727.73,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-07-10,CHAAYOS MUMBAI,-1110.48,Food & Dining,Cafe,CHAAYOS,0,
5,big_spender,2025-07-10,POS 1857XXXXXX3933 LIFESTYLE STORES GURGAON,-54217.56,Shopping,Fashion,LIFESTYLE STORES,1,unusual_high_value
5,big_spender,2025-07-10,UPI/498627428374/AMAZON PRIME/ybl,-346.69,Subscriptions,Streaming,AMAZON PRIME,0,
5,big_spender,2025-07-10,ZOMATO *09846,-2130.08,Food & Dining,Delivery,ZOMATO,0,
5,big_spender,2025-07-11,ACH D- PAYTM INSIDER-150078,-2400.38,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-07-11,DREAM11 GURGAON,-1213.53,Entertainment,Gaming,DREAM11,0,
5,big_spender,2025-07-12,ACH D- GOOGLE ONE-560351,-690.98,Subscriptions,Software,GOOGLE ONE,0,
5,big_spender,2025-07-12,ACH D- STARBUCKS-112303,-1731.3,Food & Dining,Cafe,STARBUCKS,1,burst
5,big_spender,2025-07-12,ACH D- THIRD WAVE COFFEE-672928,-774.74,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
5,big_spender,2025-07-12,BMTC BUS PASS *85183,-518.54,Transport,Public,BMTC BUS PASS,0,
5,big_spender,2025-07-12,PIZZA HUT HYDERABAD,-1551.9,Food & Dining,Delivery,PIZZA HUT,0,
5,big_spender,2025-07-12,STARBUCK 823786,-1305.64,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-07-12,STARBUCKS *25298,-1497.06,Food & Dining,Cafe,STARBUCKS,1,burst
5,big_spender,2025-07-12,STARBUCKS HYDERABAD,-809.03,Food & Dining,Cafe,STARBUCKS,1,burst
5,big_spender,2025-07-12,UPI-SPOTIFY-777153595@axl,-718.52,Subscriptions,Streaming,SPOTIFY,0,
5,big_spender,2025-07-12,UPI/227066946/STARBUCKS/paytm,-1526.48,Food & Dining,Cafe,STARBUCKS,1,burst
5,big_spender,2025-07-12,UPI/614198658/STARBUCKS/ybl,-1346.61,Food & Dining,Cafe,STARBUCKS,1,burst
5,big_spender,2025-07-13,SPOTIFY BANGALORE,-717.04,Subscriptions,Streaming,SPOTIFY,0,
5,big_spender,2025-07-13,UPI-IRCTC-293766875702@axl,-819.31,Transport,Public,IRCTC,0,
5,big_spender,2025-07-13,UPI-SHELL FUEL-454749626@axl,-388.53,Transport,Fuel,SHELL FUEL,0,
5,big_spender,2025-07-15,BHARAT GAS *28184,-3243.67,Utilities,Gas & Water,BHARAT GAS,0,
5,big_spender,2025-07-15,UPI/258501639/SPENCERS/oksbi,-1655.4,Groceries,Supermarket,SPENCERS,0,
5,big_spender,2025-07-16,UPI-BHARAT PETROLEUM-904366999@ybl,-361.05,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-07-17,UPI/477970601771/BMTC BUS PASS/ybl,-453.85,Transport,Public,BMTC BUS PASS,0,
5,big_spender,2025-07-18,BURGER KING DELHI,-883.7,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-07-18,UPI-BMTC BUS PASS-594097642@ybl,-341.48,Transport,Public,BMTC BUS PASS,0,
5,big_spender,2025-07-19,HALDIRA 679138,-1088.91,Food & Dining,Restaurant,HALDIRAMS,0,
5,big_spender,2025-07-19,INDIGO AIRLINES CHENNAI,-12531.57,Travel,Flights,INDIGO AIRLINES,0,
5,big_spender,2025-07-20,HP PETROL PUMP *59841,-1196.73,Transport,Fuel,HP PETROL PUMP,0,
5,big_spender,2025-07-20,UPI/650784052/CHATGPT PLUS/oksbi,-496.66,Subscriptions,Software,CHATGPT PLUS,0,
5,big_spender,2025-07-20,VIJAY SALES PUNE,-2549.46,Shopping,Electronics,VIJAY SALES,0,
5,big_spender,2025-07-21,WESTSID 366590,-2954.23,Shopping,Fashion,WESTSIDE,0,
5,big_spender,2025-07-22,ACH D- THIRD WAVE COFFEE-583757,-1579.82,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
5,big_spender,2025-07-22,RENT TRANSFE 038347,-50578.35,Housing,Rent,RENT TRANSFER LANDLORD,0,
5,big_spender,2025-07-23,UPI/972331592373/SHELL FUEL/oksbi,-1050.11,Transport,Fuel,SHELL FUEL,0,
5,big_spender,2025-07-24,ACH D- SAGAR RATNA-515404,-791.02,Food & Dining,Restaurant,SAGAR RATNA,0,
5,big_spender,2025-07-24,MICROSOFT 365 MUMBAI,-865.31,Subscriptions,Software,MICROSOFT 365,0,
5,big_spender,2025-07-24,POS 1025XXXXXX8593 ZARA HYDERABAD,-8341.59,Shopping,Fashion,ZARA,0,
5,big_spender,2025-07-24,UPI-PRACTO CONSULT-642019685970@ybl,-2593.53,Health,Clinic,PRACTO CONSULT,0,
5,big_spender,2025-07-24,UPI-STEAM GAMES-987704770646@icici,-1631.36,Entertainment,Gaming,STEAM GAMES,0,
5,big_spender,2025-07-25,ACH D- CULT FIT-389008,-6524.28,Health,Fitness,CULT FIT,0,
5,big_spender,2025-07-25,CHAAYOS *59605,-952.79,Food & Dining,Cafe,CHAAYOS,0,
5,big_spender,2025-07-25,STEAM GAMES CHENNAI,-2184.04,Entertainment,Gaming,STEAM GAMES,0,
5,big_spender,2025-07-25,UPI-HALDIRAMS-149157151012@axl,-1114.5,Food & Dining,Restaurant,HALDIRAMS,0,
5,big_spender,2025-07-25,UPI/318227359533/BHARAT PETROLEUM/ybl,-1208.11,Transport,Fuel,BHARAT PETROLEUM,0,
5,big_spender,2025-07-25,UPI/439456475/SWIGGY/paytm,-1556.32,Food & Dining,Delivery,SWIGGY,0,
5,big_spender,2025-07-27,POS 7067XXXXXX8662 BLUSMART DELHI,-347.49,Transport,Rideshare,BLUSMART,0,
5,big_spender,2025-07-27,UPI-BLUSMART-545502598@axl,-673.15,Transport,Rideshare,BLUSMART,0,
5,big_spender,2025-07-29,BIGBASKET *06882,-2046.14,Groceries,Online,BIGBASKET,0,
5,big_spender,2025-07-30,FORTIS HOSPIT 005035,-1848.65,Health,Clinic,FORTIS HOSPITAL,0,
5,big_spender,2025-07-30,INOX 272346,-47572.55,Entertainment,Movies,INOX,1,unusual_high_value
5,big_spender,2025-07-30,UPI/275369034/BURGER KING/oksbi,-358.08,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-07-30,UPI/694684043944/PUNJABI DHABA/paytm,-887.39,Food & Dining,Restaurant,PUNJABI DHABA,0,
5,big_spender,2025-08-01,IRCTC 750852,-1545.08,Transport,Public,IRCTC,0,
5,big_spender,2025-08-01,POS 6753XXXXXX1455 CHATGPT PLUS MUMBAI,-369.89,Subscriptions,Software,CHATGPT PLUS,0,
5,big_spender,2025-08-02,ACH D- STEAM GAMES-860581,-7361.04,Entertainment,Gaming,STEAM GAMES,0,
5,big_spender,2025-08-02,ACH D- TATA POWER-170824,-4122.54,Utilities,Electricity,TATA POWER,0,
5,big_spender,2025-08-02,OLA CABS 385855,-1205.23,Transport,Rideshare,OLA CABS,0,
5,big_spender,2025-08-02,SALARY CREDIT PUNE,184430.76,Income,Salary,SALARY CREDIT,0,
5,big_spender,2025-08-02,STARBUCKS *11332,-2590.93,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-08-02,UPI-RAPIDO-203534478971@icici,-835.22,Transport,Rideshare,RAPIDO,0,
5,big_spender,2025-08-03,OLA CABS BANGALORE,-574.42,Transport,Rideshare,OLA CABS,0,
5,big_spender,2025-08-03,PUNJABI DHABA PUNE,-571.6,Food & Dining,Restaurant,PUNJABI DHABA,0,
5,big_spender,2025-08-03,UPI-INDIAN OIL PETROL-022367636314@icici,-806.84,Transport,Fuel,INDIAN OIL PETROL,0,
5,big_spender,2025-08-04,AIRTEL POSTPAI 025112,-2011.31,Utilities,Telecom,AIRTEL POSTPAID,0,
5,big_spender,2025-08-04,POS 5040XXXXXX3838 CHAAYOS NOIDA,-1746.65,Food & Dining,Cafe,CHAAYOS,0,
5,big_spender,2025-08-05,EATSURE *84033,-1538.17,Food & Dining,Delivery,EATSURE,0,
5,big_spender,2025-08-05,MUMBAI LOCAL PASS *29787,-1354.81,Transport,Public,MUMBAI LOCAL PASS,0,
5,big_spender,2025-08-06,UPI/473118306264/STARBUCKS/ybl,-1394.66,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-08-07,UPI/344191928/CHAAYOS/oksbi,-887.24,Food & Dining,Cafe,CHAAYOS,0,
5,big_spender,2025-08-08,JIOMAR 751674,-854.44,Groceries,Online,JIOMART,0,
5,big_spender,2025-08-08,UPI/168074028151/PAYTM INSIDER/ybl,-1520.0,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-08-09,ACH D- BOOKING.COM-914940,-9842.98,Travel,Stay,BOOKING.COM,0,
5,big_spender,2025-08-10,OLA CAB 052182,-753.73,Transport,Rideshare,OLA CABS,0,
5,big_spender,2025-08-10,UPI-AMAZON-594122192375@icici,-5128.6,Shopping,Online,AMAZON,0,
5,big_spender,2025-08-11,ADANI ELECTRICITY GURGAON,-2859.22,Utilities,Electricity,ADANI ELECTRICITY,0,
5,big_spender,2025-08-11,INDIAN OIL PETROL *80964,-490.67,Transport,Fuel,INDIAN OIL PETROL,0,
5,big_spender,2025-08-11,UPI-EATSURE-027693800909@axl,-779.04,Food & Dining,Delivery,EATSURE,0,
5,big_spender,2025-08-11,UPI/207750228/BLUSMART/okhdfc,-632.69,Transport,Rideshare,BLUSMART,0,
5,big_spender,2025-08-12,POS 9142XXXXXX3828 BURGER KING DELHI,-1658.88,Food & Dining,Restaurant,BURGER KING,0,
5,big_spender,2025-08-13,BLUE TOK 339513,-1245.41,Food & Dining,Cafe,BLUE TOKAI,0,
5,big_spender,2025-08-14,DREAM11 *50233,-1545.85,Entertainment,Gaming,DREAM11,0,
5,big_spender,2025-08-14,UPI/675575223/STARBUCKS/okhdfc,-2676.9,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-08-16,ACH D- GOOGLE ONE-469697,-1426.0,Subscriptions,Software,GOOGLE ONE,0,
5,big_spender,2025-08-16,ACH D- HALDIRAMS-655349,-1435.32,Food & Dining,Restaurant,HALDIRAMS,0,
5,big_spender,2025-08-16,ACH D- PAYTM INSIDER-940508,-1476.21,Entertainment,Events,PAYTM INSIDER,0,
5,big_spender,2025-08-16,ACH D- STARBUCKS-373775,-945.6,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-08-17,ACH D- IRCTC-258415,-748.41,Transport,Public,IRCTC,0,
5,big_spender,2025-08-17,IRCTC 534031,-982.9,Transport,Public,IRCTC,0,
5,big_spender,2025-08-17,UPI/270476376/STARBUCKS/oksbi,-1406.05,Food & Dining,Cafe,STARBUCKS,0,
5,big_spender,2025-08-18,MUMBAI LOCAL PASS *88291,-524.9,Transport,Public,MUMBAI LOCAL PASS,0,
5,big_spender,2025-08-18,UPI/475701199967/AMAZON/ybl,-4584.49,Shopping,Online,AMAZON,0,
5,big_spender,2025-08-19,UPI-CHATGPT PLUS-197302366322@axl,-309.26,Subscriptions,Software,CHATGPT PLUS,0,
5,big_spender,2025-08-20,POS 9210XXXXXX7571 FRESH VEGETABLES MART GURGAON,-2729.26,Groceries,Local,FRESH VEGETABLES MART,0,
5,big_spender,2025-08-21,ACH D- AMAZON PRIME-730973,-693.31,Subscriptions,Streaming,AMAZON PRIME,0,
5,big_spender,2025-08-21,ACH D- SHELL FUEL-218148,-615.63,Transport,Fuel,SHELL FUEL,0,
5,big_spender,2025-08-21,BMTC BUS PASS PUNE,-1578.0,Transport,Public,BMTC BUS PASS,0,
5,big_spender,2025-08-22,POS 1654XXXXXX7129 COMEDY CLUB TICKETS DELHI,-1637.46,Entertainment,Events,COMEDY CLUB TICKETS,0,
5,big_spender,2025-08-23,GOLDS GYM CHENNAI,-4648.73,Health,Fitness,GOLDS GYM,0,
